Text,Sentiment
dilma aecio viva povo burro,Negative
to perplexo vitoria aecio sobre dilma sp dilma derreteu la,Negative
recuso votar aecio dilma,Negative
ser burro p votar dilma,Negative
moral falamos tia dilma culpado tuuuuuuuudo senhor luis inacio lula silva,Negative
nao sei problema voces dilma pra mim nao fez nada ruim contrario,Negative
manifestacoes nao feitas dilma voce pensa pensando errado,Negative
quero acreditar dilma nao criminalizou homofobia rabo preso bancada conservadora pq querer quer,Negative
vc ta relacionando protestos ano passado dilma finge q nao conhece ver rua,Negative
sobre eleicoes vai ganhar pra presidente dilma vocs vao ver,Negative
nao estudo tanto pro povo votar dilma,Negative
pior galera ainda vota dilma,Negative
triste realidade pior galera daqui odeia tucanos perdemos chance tirar dilma marina,Negative
nao sei pior dilma aecio adeusbrasil partiueua,Negative
disseram protestando iria votar dilma agora prevendo futuro hein,Negative
dilma aqui bahia vergonhoso,Negative
ai animal vao pra rua fazem manifestacao protesto chega dia eleicao votam dilma q fazer animais,Negative
pessoa votou aecio idiota outra pessoa votou dilma burra cada forma pensar sobre politica,Negative
jornalistas cravando absolutamente votos marina nao vao dilma ganharam dom videncia,Negative
gente consegue votar dilma,Negative
dilma aecio liderando desgosto,Negative
muita bolsa familia dilma nao sai oh povo brasileiro burro contenta pouco,Negative
todo partido corrupcao nenhum quebrou petrobras dilma eleicoes,Negative
sobre segundo turno dilma x aecio neves vou anular voto pq der merda vou poder dizer nao nada haver,Negative
acho aecio ganha segundo turno pq dificilmente eleitores votaram marina vao votar dilma contar,Negative
la quedo tercera le daba zurda luego volvio ambidiestra pienso lo mismo tiene un voto negativo fuerte dilma,Negative
tudo to vontade sair brasil cansei desse pais desse povo burro reelege dilma,Negative
aecio dilma nao gosta dilma eee mudanca voce vai votar aecio psdb dilma mudanca brasil,Negative
dilma aecio ruim proxima sai like just now,Negative
gente vcs cabeca votar dilma,Negative
protestaram pqp quinto infernos vao votar votam porra dilma olha vcs sao uns inteligentes caralho,Negative
reclamam tanto dilma vao la votam tiririca deputado sabe bando ignorantes q n sabem funcoes cada,Negative
partido muitas coisas ajudaram simmm cara nunca vou cansar dizer dilma poderia ajudar,Negative
vao tudo tnc so reclamam dilma agora votam nela mdsss merecem morrer,Negative
cao povo nordeste burro tao merda vota dilma vsf carlh acorda,Negative
dilma vencendo turno pior tomar x copa,Negative
aecio perder pra dilma bh so aumenta freguesia crucru pro galo minas gerais bota conta ai producao,Negative
dilma vai ver merda debates jeito aecio debochado,Negative
dilma aecio realmente nao sei pior,Negative
nao duvido nada tambem vou votar dilma,Negative
vsf povo td votando dilma medo perder bolsa familia,Negative
nao sei pior aecio dilma,Negative
pior merda cara fez falar grupo vestibular dilma honesta admiravel euheuh burro,Negative
nao sei pior dilma eleger primeiro turno disputa segundo dilma contra aecio,Negative
simplesmente recuso sair casa votar aecio dilma euvoteimarina,Negative
so vou votar dilma,Negative
ai povo faz tudo pra final votar dilma brasileiro merece sofrer,Negative
nao sei pior turno pt dilma so sabe roubar psdb aecio acabou saude,Negative
chego casa aecio ta colando dilma helder jatene vao pra segundo turno nao estruturaaaaaaaaaaaaaas,Negative
nao consigo entender pq fizeram protesto pra chegar hoje votar dilma preguica brasil,Negative
dilma x aecio leio sanduiche merda x babaca inutil,Negative
aecio dilma segundo turno votou outros candidatos iram votar aecio amem,Negative
colombo apoia dilma viu arrombados quero ver vai votar agora porra,Negative
dilma aecio prefiro aecio disputa menos corrupto acirradissima msm,Negative
gigante acordou sim acordou cedo domingo pra votar dilma mesma voce vaiou queria,Negative
pior tudo saber quase toda familia votou dilma,Negative
cara marina frente pior dilma ate,Negative
paulistas motivos p votar aecio nordestinos idem p dilma burrice so d ve tracos d carater nesses numeros,Negative
nao defendo ninguem porem reclamam tudo chance mudar vou votar dilma pq mudou gente conformada,Negative
mata povo falando chega dilma vamos mudar vou votar aecio quero morrer,Negative
agora culpa nordeste dilma ganhar vao tomar cu voces,Negative
dilma vana rousseff aecio neves cunha luciana krebs genro dificil acreditar nessa diferenca,Negative
querem mudanca nao querem aecio ah claro cade coerencia so porque burgues ovo vao la votem dilma povo burro,Negative
sulsudeste ficam putos ne la vao salvando dilma novo,Negative
faco parte policia pr digo oq dilma faz agt bem pior q,Negative
rj vergonha nacional eleicao tudo bem q pro governo tava dificil votar dilma eleger romario pro senado inexplicavel,Negative
dilma aecio qualquer vai roubar entao exploda,Negative
decepcao dilma aecio agora voto nulo voces merecem pais euvoteimarina,Negative
soubesse iria perder tempo indo pra rua junho ano passado pra ver dilma garotinho serem,Negative
ai deus aecio ta quase alcancando dilma nao sei pior,Negative
ia votar luciana genro preferir nao ajudar eleger marina entao jeito votar dilma ruim pior,Negative
nossaaaaaa aecio nao ganhou minas falar merda caras votaram dilma nada pode ser pior,Negative
dilma aecio vou dilma ta ruim pt vai ficar pior psdb infelizmente,Negative
loco vc falar vota dilma eh pobre vai prestar enem querendo entrar faculdade federal construiu,Negative
mano pq cuzao vota dilma olha merda pais ta pqp bando macaco,Negative
quero ve dilma acabar brasil novamente quero ve trouxas ir p rua novamente gritar gigante acordou p dps votar nela,Negative
confirmado dilma aecio vao decidir rodada final marina silva luciana genro pegam vaga cada,Negative
fazem protesto caralho pra chegar hoje votar dilma,Negative
povo burro cabral saiu estrategia botar pezao votam nele dilma volta tambem porra pt ta ai merda,Negative
dilma aecio vao disputar turno diariodonordesteverdesmaresbrcadernospolit icaonlinedilma aecio vao disputar turno via eleicoes,Negative
dilma aecio voto dilma vida pra pobre governo ja dificil imagine governo aecio,Negative
dia gigante acordou votar dilma perca tempo,Negative
gostei video youtubeznxqyevw ilas malafaia solta video chocante fazer dilma perder reeleicao,Negative
vc q manifestou ano passado agr votou dilma quero q vc tome cu,Negative
ruim democracia ver vizinho votando dilma,Negative
galera vai pras ruas manifesta leva spray pimenta cara luta democracia pra votar dilma,Negative
vao todo pra puta pariu junto dilma,Negative
nao sei oq pior aecio dilma deus po aecio nocao dilma velha gorda louca,Negative
vcs realmente acham q culpa toda corrupcao dilma q nao fez nada brasil vao procurar alguma coisa sobre governo pf,Negative
apesar decepcionado marina creio segundo turno votarei aecio negocio botar dilma pra,Negative
voce maluca pt partido nojento cara pais precisa mudancas dilma promete nao faz nada,Negative
primeiramente manifestacoes ano passado comecou aumento passagem onibus coisa q n nada ver c dilma sim pref,Negative
vc votou dilma faca favor subir ponte jogar obrigado nada,Negative
vao tomar cu vcs votaram dilma,Negative
reclamando hipocrisia d vota dilma anos n obrigado votar tbm n levantou cu p tentar fazer diferenca urnas,Negative
votar preferia dilma pq aecio quer privatizar muita coisa governo ja envolvimento corrupcao,Negative
brasil agora encontramos cerca populacao burrice votar novamente porcaria dilma,Negative
quero ver dilma fizer bosta ai tds votaram nela vao reclamar,Negative
faz protesto poha pra chegar hoje votar dilma,Negative
vaiaram dilma vezes diante todo mundo agora ta vencendo dnv nunca vi brasileiro burro ainda bem ny,Negative
vcs tacam pau dilma agora q chance aecio ser eleito ficam reclamanto vao tomar cu tbm caralho,Negative
vote nulo q aecio tao pior quanto dilma,Negative
nulo vai pra dilma caso cargo amiga,Negative
acho vou ter q votar dilma turno ainda nao aeroporto particular,Negative
olha porra brasil ta vcs ainda vao ter coragem votar dilma novo pra continuar mesma bosta ta,Negative
povo burro sabe dilma terrorista epoca ditadura,Negative
td p chegar hoje votar dilma,Negative
sera eleitores dilma vergonha votar nela escondem todo periodo eleitoral,Negative
dilma presidente descente investido educacao ninguem burro ponto votar dilma,Negative
prefiro votar dilma aecio cara fez aeroporto dinheiro publico ate entao vejo denuncias contra pt nao contra dilma,Negative
assim pessoal fala bonito protestar votar dilma acho idiota maior protesto anular voto,Negative
voces ai reclamando nao saber votar dilma aecio segundo turno pra governador ta ai ne,Negative
necessidade votar dilma gente querem destruir sobrou pais,Negative
aqui crendo q segundo turno dilma marina rabo preso,Negative
deus vc existe faca c q dilma ganhe nao vc vai ver comigo viado fanfarrao,Negative
verdade nada pode ser pior dilma brasil acho aecio conseguiria tamanha proeza,Negative
brasileiro gosta foder vai tomar cu votar dilma rousseff novamente pqp,Negative
outra vcs entendessem minimo politica saberiam merda aecio podem acreditar sim pior dilma,Negative
to revoltada prima sei q anular vou ajudar capeta dilma revoltante,Negative
ia votar luciana genro preferia nao ajudar eleger marina entao jeito votar dilma ruim pior,Negative
dica pra dilma agora corta bolsa familia fies aumenta preco combustivel tudo pra boa licao nesse povo hipocrita,Negative
voto dilma segundo turno nego votar aecio,Negative
aecio dilma segundo turno vou votar opcao qria estar morta,Negative
anular jamais diminuindo numero aumenta ponto ditadura vote aecio pra dilma vazar,Negative
n entendo povo brasileiro torto direito reclamaram dilma agora vao la votam nela,Negative
dilma vencer tb pode mudar,Negative
povinho merda votouvai votar dilma certeza tava protestos ano passado falo nada,Negative
fazem protesto caralho pra chegar hoje votar dilma,Negative
dilma aecio pior,Negative
dilma menosprezou forca aecio meteu bucha so marina sephodeu,Negative
gente hipocrita vaiando dilma durante copa inteira dizendo nao faz nada agora vota nela,Negative
entao dilma classe media baixa sociedade vcs riquinhos nao ficam contentes nada vao tomar c,Negative
pior aercio dilma pqp,Negative
pai votou dilma homem louco,Negative
passa ano inteiro protestando pra chegar eleicao votar dilma novo,Negative
povo burro voto dilma,Negative
deveria votar aecinho pq burguezinho penso vcs pobres vou votar dilma okay,Negative
estudo pronatec preciso votar dilma hem,Negative
retracto con aquello la primerisima opcion dilma segunda vuelta totalmente abierta maana sube el bovespa,Negative
anular jamais diminuindo numero aumenta ponto ditadura vote aecio pra dilma vazar,Negative
to derrubado causa oliviosartori vai ganhartarso nao onde tirar votosagora dilma precisa marina,Negative
vai ser dilma aecio vou ter anular voto,Negative
dilma assaltante,Negative
dilma hora dessas deve estar rindo atoa pensando ai trouxas vou roubar anos,Negative
pior q ta n fica dilma n vai fazer nd tb nao prefiro aecio,Negative
pior segundo turno vai ter monte gente votando aecio so porque anti pt fica falando dilma,Negative
vergonha alheia dessas pessoas votaram dilma ta loco povo burro,Negative
metade pessoal tava ruas junho ano passado protestando votou dilma otarios,Negative
jeito esperar segundo turno torcer pra votou marina nao votar lixo dilma,Negative
segundo turno vai ficar dilma aecio maioria votou marina vai votar aecio,Negative
impossivel prever pesquisa datafolha turno deu dilma x serra,Negative
brasilenecesitan un despertar la conciencia retrocederan al coloniaje imperial presidenciaisnobrasil dilma vencera con su pueblo,Negative
turno dilma aecio jesus agora votar,Negative
globonews pare disfarcar aecio perder mg pra dilma vexa pronto,Negative
tudo aconteceu ultimos anos ainda existem pessoas votaram dilma bando burro,Negative
dilma x aecio turno entao vou votar novo,Negative
sei pior aecio dilma dificil ano vem negocio sera foda pior maneira possivel,Negative
dilma aecio vao foderrrrrrr,Negative
proximo q falar q metro falta agua falencia usp culpa dilma q tucanada menos pior la vou chegar voadora,Negative
timeline ta dilma vs aecio ta dando desgosto,Negative
nao defendo dilma nao vou contra porque ta ruim entao,Negative
dilma aecio definitivamente n sei pior tt,Negative
juro nao entendo pessual ano passado fez td protesto ainda votaram dilma entender,Negative
agora resta fazer votar aecio segundo turno pq dilma novo nao,Negative
tudo pra chegar hoje votar dilma,Negative
vendo dilma quase votos pergunto sabe burro voce todo mundo ai foder,Negative
votaria dilma,Negative
n acredito vai ter seg turno dilma confirmada so falta ver vai disputar c nao acredito brasileiro td burro msm,Negative
pessoas estao criticando votou dilma certeza votaram aecio lamentavel,Negative
pessoal fala mal dilma so ve coisas ruim fez coisas boas tchum mereco n,Negative
pior tudo saber mae votou aecio simplesmente querer votar dilma,Negative
foda mina pobre ainda filho cara pobre ainda ai ganha bolsa familia vota dilma pra nao perder dinheiro,Negative
parabens brasileiros fizeram protestos manifestacoes chegar dia votar dilma parabens,Negative
gigante anda mt acordado msm protestaram p brasil melhorar votaram dilma vao reclamar anos novo,Negative
