Text,Sentiment,free
brasileiro reclama anos presidencia pra votar novamente dilma coisa impossivel entender,Negative,Negative
acre votou dilma,Negative,Negative
dilma casa ta caindo nao deu pra marina pra derrubar pt aecio ate morrer chupapt chupalula chupamensaleiros,Negative,Negative
to so observando pessoal falando vai votar dilma pra proxima manifestacao passar carro cima,Negative,Negative
nao entendo eleicao todos falaram vou votar marina bla bla ganhando dilma pqp,Negative,Negative
assombrado estarrecido profundamente triste embasbacado algum outro adjetivo momento aecio dilma turno,Negative,Negative
desculpa onde ta povo pra rua protestar ano passado cade povo vaiou dilma jogos eleicao somem,Negative,Negative
nao nao votei dilma eleicao passada nao votei nela hoje sim vou votar nela turno,Negative,Negative
dilma x aecio vao pro turno pra presidente eleicoes,Negative,Negative
acham q dilma sair coisas vao piorar pra qm pobre etc,Negative,Negative
brasileiros vivem querendo mudar brasil cagam chao sentam cima hora votar dilma aecio,Negative,Negative
nao pro dilma ainda acho q menos pessimo,Negative,Negative
faz protesto caralho pra chegar hoje votar dilma gigante acordou pra votar dilma tudo entao atoa entendi,Negative,Negative
brasileiro bicho burro nao adianta fica nessa ainda gente vota dilma cara gente sabe nao adianta,Negative,Negative
vao tomar cu vcs q tao dizendo q dilma so ganhou nordeste p causa bolsa familia,Negative,Negative
todas manifestacoes hoje votar dilma jura,Negative,Negative
tudo pra chegar hoje votar dilma,Negative,Negative
voce vai votar dilma aecio queria estar morta,Negative,Negative
bando otavio ano passado queriam dilma saisse governo agora antas votam nela,Negative,Negative
voces votam dilma causa bolsa familia peco aecio mudancas educacao,Negative,Negative
nordeste fazendo diferenca pra dilma medo perder bolsa familia affssss,Negative,Negative
fizeram tanta manifestacao final votar dilma novo tao parabens ein,Negative,Negative
aecio dilma marina porra vao tnc tt n feito pra falar desses putos vao pro facee emabiggestfansjustinbieber mpn beliebers,Negative,Negative
ia votar luciana genro preferir nao ajudar eleger marina entao jeito votar dilma nao quero malafaia mandando aqui,Negative,Negative
pensando dou trabalho sair casa pra votar dilma aecio braga melo,Negative,Negative
povo falso meteram paul dilma votarao nela,Negative,Negative
vamos fazer pessoinhas usam fies casa vida veio dilma votar nela nao aecio,Negative,Negative
diz vo tia dilma nao ruim nao,Negative,Negative
dilma vao foder,Negative,Negative
unico motivo pra votar dilma ciencia fronteiras dont judge,Negative,Negative
luciana porque sinceramente votar dilma tiro escuro,Negative,Negative
gente voces falam pra nao votar dilma votam aecio tipo podre falando mal lavado,Negative,Negative
perdi tempo hj pra votar contra dilma dementes votaram nela ganhar choro,Negative,Negative
sabe pq qr votar dilma retruco dizendo faca pesquisa sobre pt google ta ai pra ajudar,Negative,Negative
povo fez toda baderna ano passado votarem dilma novo desculpa voces dao nojo,Negative,Negative
dilma aecio viva povo burro,Negative,Negative
to perplexo vitoria aecio sobre dilma sp dilma derreteu la,Negative,Negative
recuso votar aecio dilma,Negative,Negative
ser burro p votar dilma,Negative,Negative
moral falamos tia dilma culpado tuuuuuuuudo senhor luis inacio lula silva,Negative,Negative
nao sei problema voces dilma pra mim nao fez nada ruim contrario,Negative,Negative
manifestacoes nao feitas dilma voce pensa pensando errado,Negative,Negative
quero acreditar dilma nao criminalizou homofobia rabo preso bancada conservadora pq querer quer,Negative,Negative
vc ta relacionando protestos ano passado dilma finge q nao conhece ver rua,Negative,Negative
sobre eleicoes vai ganhar pra presidente dilma vocs vao ver,Negative,Negative
nao estudo tanto pro povo votar dilma,Negative,Negative
pior galera ainda vota dilma,Negative,Negative
triste realidade pior galera daqui odeia tucanos perdemos chance tirar dilma marina,Negative,Negative
nao sei pior dilma aecio adeusbrasil partiueua,Negative,Negative
disseram protestando iria votar dilma agora prevendo futuro hein,Negative,Negative
dilma aqui bahia vergonhoso,Negative,Negative
ai animal vao pra rua fazem manifestacao protesto chega dia eleicao votam dilma q fazer animais,Negative,Negative
pessoa votou aecio idiota outra pessoa votou dilma burra cada forma pensar sobre politica,Negative,Negative
jornalistas cravando absolutamente votos marina nao vao dilma ganharam dom videncia,Negative,Negative
gente consegue votar dilma,Negative,Negative
dilma aecio liderando desgosto,Negative,Negative
muita bolsa familia dilma nao sai oh povo brasileiro burro contenta pouco,Negative,Negative
todo partido corrupcao nenhum quebrou petrobras dilma eleicoes,Negative,Negative
sobre segundo turno dilma x aecio neves vou anular voto pq der merda vou poder dizer nao nada haver,Negative,Negative
acho aecio ganha segundo turno pq dificilmente eleitores votaram marina vao votar dilma contar,Negative,Negative
la quedo tercera le daba zurda luego volvio ambidiestra pienso lo mismo tiene un voto negativo fuerte dilma,Negative,Negative
tudo to vontade sair brasil cansei desse pais desse povo burro reelege dilma,Negative,Negative
aecio dilma nao gosta dilma eee mudanca voce vai votar aecio psdb dilma mudanca brasil,Negative,Negative
dilma aecio ruim proxima sai like just now,Negative,Negative
gente vcs cabeca votar dilma,Negative,Negative
protestaram pqp quinto infernos vao votar votam porra dilma olha vcs sao uns inteligentes caralho,Negative,Negative
reclamam tanto dilma vao la votam tiririca deputado sabe bando ignorantes q n sabem funcoes cada,Negative,Negative
partido muitas coisas ajudaram simmm cara nunca vou cansar dizer dilma poderia ajudar,Negative,Negative
vao tudo tnc so reclamam dilma agora votam nela mdsss merecem morrer,Negative,Negative
cao povo nordeste burro tao merda vota dilma vsf carlh acorda,Negative,Negative
dilma vencendo turno pior tomar x copa,Negative,Negative
aecio perder pra dilma bh so aumenta freguesia crucru pro galo minas gerais bota conta ai producao,Negative,Negative
dilma vai ver merda debates jeito aecio debochado,Negative,Negative
dilma aecio realmente nao sei pior,Negative,Negative
nao duvido nada tambem vou votar dilma,Negative,Negative
vsf povo td votando dilma medo perder bolsa familia,Negative,Negative
nao sei pior aecio dilma,Negative,Negative
pior merda cara fez falar grupo vestibular dilma honesta admiravel euheuh burro,Negative,Negative
nao sei pior dilma eleger primeiro turno disputa segundo dilma contra aecio,Negative,Negative
simplesmente recuso sair casa votar aecio dilma euvoteimarina,Negative,Negative
so vou votar dilma,Negative,Negative
ai povo faz tudo pra final votar dilma brasileiro merece sofrer,Negative,Negative
nao sei pior turno pt dilma so sabe roubar psdb aecio acabou saude,Negative,Negative
chego casa aecio ta colando dilma helder jatene vao pra segundo turno nao estruturaaaaaaaaaaaaaas,Negative,Negative
nao consigo entender pq fizeram protesto pra chegar hoje votar dilma preguica brasil,Negative,Negative
dilma x aecio leio sanduiche merda x babaca inutil,Negative,Negative
aecio dilma segundo turno votou outros candidatos iram votar aecio amem,Negative,Negative
colombo apoia dilma viu arrombados quero ver vai votar agora porra,Negative,Negative
dilma aecio prefiro aecio disputa menos corrupto acirradissima msm,Negative,Negative
gigante acordou sim acordou cedo domingo pra votar dilma mesma voce vaiou queria,Negative,Negative
pior tudo saber quase toda familia votou dilma,Negative,Negative
cara marina frente pior dilma ate,Negative,Negative
paulistas motivos p votar aecio nordestinos idem p dilma burrice so d ve tracos d carater nesses numeros,Negative,Negative
nao defendo ninguem porem reclamam tudo chance mudar vou votar dilma pq mudou gente conformada,Negative,Negative
mata povo falando chega dilma vamos mudar vou votar aecio quero morrer,Negative,Negative
agora culpa nordeste dilma ganhar vao tomar cu voces,Negative,Negative
dilma vana rousseff aecio neves cunha luciana krebs genro dificil acreditar nessa diferenca,Negative,Negative
querem mudanca nao querem aecio ah claro cade coerencia so porque burgues ovo vao la votem dilma povo burro,Negative,Negative
sulsudeste ficam putos ne la vao salvando dilma novo,Negative,Negative
faco parte policia pr digo oq dilma faz agt bem pior q,Negative,Negative
rj vergonha nacional eleicao tudo bem q pro governo tava dificil votar dilma eleger romario pro senado inexplicavel,Negative,Negative
dilma aecio qualquer vai roubar entao exploda,Negative,Negative
decepcao dilma aecio agora voto nulo voces merecem pais euvoteimarina,Negative,Negative
soubesse iria perder tempo indo pra rua junho ano passado pra ver dilma garotinho serem,Negative,Negative
ai deus aecio ta quase alcancando dilma nao sei pior,Negative,Negative
ia votar luciana genro preferir nao ajudar eleger marina entao jeito votar dilma ruim pior,Negative,Negative
nossaaaaaa aecio nao ganhou minas falar merda caras votaram dilma nada pode ser pior,Negative,Negative
dilma aecio vou dilma ta ruim pt vai ficar pior psdb infelizmente,Negative,Negative
loco vc falar vota dilma eh pobre vai prestar enem querendo entrar faculdade federal construiu,Negative,Negative
mano pq cuzao vota dilma olha merda pais ta pqp bando macaco,Negative,Negative
quero ve dilma acabar brasil novamente quero ve trouxas ir p rua novamente gritar gigante acordou p dps votar nela,Negative,Negative
confirmado dilma aecio vao decidir rodada final marina silva luciana genro pegam vaga cada,Negative,Negative
fazem protesto caralho pra chegar hoje votar dilma,Negative,Negative
povo burro cabral saiu estrategia botar pezao votam nele dilma volta tambem porra pt ta ai merda,Negative,Negative
dilma aecio vao disputar turno diariodonordesteverdesmaresbrcadernospolit icaonlinedilma aecio vao disputar turno via eleicoes,Negative,Negative
dilma aecio voto dilma vida pra pobre governo ja dificil imagine governo aecio,Negative,Negative
dia gigante acordou votar dilma perca tempo,Negative,Negative
gostei video youtubeznxqyevw ilas malafaia solta video chocante fazer dilma perder reeleicao,Negative,Negative
vc q manifestou ano passado agr votou dilma quero q vc tome cu,Negative,Negative
ruim democracia ver vizinho votando dilma,Negative,Negative
galera vai pras ruas manifesta leva spray pimenta cara luta democracia pra votar dilma,Negative,Negative
vao todo pra puta pariu junto dilma,Negative,Negative
nao sei oq pior aecio dilma deus po aecio nocao dilma velha gorda louca,Negative,Negative
vcs realmente acham q culpa toda corrupcao dilma q nao fez nada brasil vao procurar alguma coisa sobre governo pf,Negative,Negative
apesar decepcionado marina creio segundo turno votarei aecio negocio botar dilma pra,Negative,Negative
voce maluca pt partido nojento cara pais precisa mudancas dilma promete nao faz nada,Negative,Negative
primeiramente manifestacoes ano passado comecou aumento passagem onibus coisa q n nada ver c dilma sim pref,Negative,Negative
vc votou dilma faca favor subir ponte jogar obrigado nada,Negative,Negative
vao tomar cu vcs votaram dilma,Negative,Negative
reclamando hipocrisia d vota dilma anos n obrigado votar tbm n levantou cu p tentar fazer diferenca urnas,Negative,Negative
votar preferia dilma pq aecio quer privatizar muita coisa governo ja envolvimento corrupcao,Negative,Negative
brasil agora encontramos cerca populacao burrice votar novamente porcaria dilma,Negative,Negative
quero ver dilma fizer bosta ai tds votaram nela vao reclamar,Negative,Negative
faz protesto poha pra chegar hoje votar dilma,Negative,Negative
vaiaram dilma vezes diante todo mundo agora ta vencendo dnv nunca vi brasileiro burro ainda bem ny,Negative,Negative
vcs tacam pau dilma agora q chance aecio ser eleito ficam reclamanto vao tomar cu tbm caralho,Negative,Negative
vote nulo q aecio tao pior quanto dilma,Negative,Negative
nulo vai pra dilma caso cargo amiga,Negative,Negative
acho vou ter q votar dilma turno ainda nao aeroporto particular,Negative,Negative
olha porra brasil ta vcs ainda vao ter coragem votar dilma novo pra continuar mesma bosta ta,Negative,Negative
povo burro sabe dilma terrorista epoca ditadura,Negative,Negative
td p chegar hoje votar dilma,Negative,Negative
sera eleitores dilma vergonha votar nela escondem todo periodo eleitoral,Negative,Negative
dilma presidente descente investido educacao ninguem burro ponto votar dilma,Negative,Negative
prefiro votar dilma aecio cara fez aeroporto dinheiro publico ate entao vejo denuncias contra pt nao contra dilma,Negative,Negative
assim pessoal fala bonito protestar votar dilma acho idiota maior protesto anular voto,Negative,Negative
voces ai reclamando nao saber votar dilma aecio segundo turno pra governador ta ai ne,Negative,Negative
necessidade votar dilma gente querem destruir sobrou pais,Negative,Negative
aqui crendo q segundo turno dilma marina rabo preso,Negative,Negative
deus vc existe faca c q dilma ganhe nao vc vai ver comigo viado fanfarrao,Negative,Negative
verdade nada pode ser pior dilma brasil acho aecio conseguiria tamanha proeza,Negative,Negative
brasileiro gosta foder vai tomar cu votar dilma rousseff novamente pqp,Negative,Negative
outra vcs entendessem minimo politica saberiam merda aecio podem acreditar sim pior dilma,Negative,Negative
to revoltada prima sei q anular vou ajudar capeta dilma revoltante,Negative,Negative
