"","text","comment_id","sentiment"
"5648","ciro gomes por bernardo kster  este vdeo foi censurado youtubeotrxyzsquvia",13576,-1
"5649","coitado",13578,1
"5650","gostei video youtubedsmcwnapefoab ernardo p kster censurado tv cultura video ciro gomes roda",13580,-1
"5651","se ciro gomes falar  bilhoes brasileiros passam fome vai classificar exagerado",13581,-1
"5652","ciro gomes culpa imprensa exacerbacao moralista sociedade diz vai prender manifestantes eleito imprensavivacirog omesculpaimprensahtml",13586,-1
"5653","eita lasqueira quanta gente honesta a comear por ele nenhum desses que ele citou vale o que o gato enterra no reeleja nenhum corrupto ciro gomes um deles twitteraugustosnunesstatus",13590,-1
"5654","cangaciro contradicao pessoa socialista disfarcado censurado tv cultura tv publica diz contra censura video  visualizacao bernardo kster sobre ciro gomes facebookluizmttsposts ",13591,-2
"5655","so bolsonaro nao esqueca ciro gomes alias defendesse permanencia pedro parente politico nenhum abriu boca pra apoialo exceto temer nao defendendo vampiro apenas observando fato",13593,1
"5656","quero controle social fim ilusao moralista catolica ciro gomes",13597,-1
"5657","ciro gomes promete pagar tudo estado comprometeu pagar tributando forte heranca dividendos diminuindo impostos sconsumo disse q quantidade tributo dividendos e pequena perto volume coisas consumidas ou e imposto msm",13598,0
"5658","tchau vira lata empregadinho george soros lesa patria vale cana dura em pais justica funciona iria pra cadeia",13602,-1
"5659","nem presidiario lula ta engolindo cirogomes",13603,-1
"5660","algumas vezes silencio e melhor falar bobagens",13604,1
"5661","de acordo mtos candidato preparado e ciro gomes facebookpaulohenriqued afonsecaposts",13607,1
"5662","pedro parente servir interesses estrangeiros pratica politica fraudulenta precos petrobras o mercado entidade fantasmagorica atribuiu poder si proprio tutelar democracia eu aceito ciro gomes roda viva",13608,1
"5663","gente ciro gomes gosta ser chamado sardinha vamos ser indelicados favor brasil acima tudo ahyyemg",13612,0
"5664","em ciclo alta precos quase equiparam lembrando hoje petroleo  usdbbl preco refinaria e  rl barato proprio alcool impostos",13613,1
"5665","gostei video youtuberjlfitdtlsao fim de ciro gomes bernardo kster censurado bolsonaro presidente ",13616,-1
"5666","silas parece ciro gomes autoritario orgulhoso prepotente bem brasilsemcomunismo",13624,-1
"5667","apenas comentaram saida parente momento a posicao sempre clara o dira palpite posicionamento firme se e vai acontecer",13630,1
"5668","ser prefeito sobral e ser experiente",13631,1
"5669","ciro gomes mitou pediu demissao pedro parente dias ajustou saida elegante governo",13632,1
"5670","vem bando desinformados votam arrependem querem reclamar existe nenhum motivo votar ciro gomes contrario",13635,-1
"5671","agora hora sonhada coalizao esquerda enfrentar direita entreguista mas decepcionado tem petista chingando ciro gomes jornalismo independente dividiu ate trocam insultos lamentavel grande miguel rosario",13636,-2
"5672","economicamente proximos socio desenvolvimentismo lula neodesenvolvimentismo ciro ambos forte influencia keynesiana acreditam trabalho renda motores economia",13641,1
"5673","ta feliz agora twittervejastatus ",13645,1
"5674","hoje descobrimos verdade rsrsrsrs mais imitacao sensacional ciro gomes roda viva e mais spider news youtubebdvkukwxh via",13646,1
"5675","gostei video youtubewtkhjkesa vezes fraude ciro gomes humilhada ao vivo",13655,1
"5676","meus pensames jornalistas pedro parente apago genio j vai tarde ciro gomes para presidente",13656,2
"5677","e gargalha alto cela curitiba",13657,0
"5678","pedro parente vai tarde agora e vez temer todos colocaram poder modo ilegitimo e eleicoes esquerda deve reunir torno ciro gomes",13662,0
"5679","gostei video youtubeznibnlaeab ernardo kster vdeo censurado sobre ciro gomes",13665,-1
"5680"," precandidatos presidencia confirmados congresso prefeitos no dia  junho flavio rocha vao expor propostas gestores municipais congressofecamorgbr ",13667,-1
"5681","de nada adianta criticar eleitor bolsonaro aceita merdas ciro gomes fala continua sendo eleitor",13671,-1
"5682","ciro gomes e honesto  anos politica nunca envolveu corrupcao ah faz obrigacao verdade apoiamos ciro ele cumpre obrigacoes",13673,1
"5683","eles aceitam candidatos vieram outros partidos novas pessoas tem vontade fazer pais melhor",13674,1
"5684","que bom vcs marcou todos assim facilita chamar todos irresponsveis",13676,1
"5685","a duvida agora e a esquerda formadora opiniao artistas intelectuais migrando guilherme boulos nao vejo chance boulos decolar candidatura vc acredita povo vai votar ciro gomes ou esquerdistas nordeste",13678,-1
"5686","contra beneficios politicos foro privilegiado aceita dinheiro fundo partidario quer fim unico partido usou centavo dinheiro publico campanhas",13681,-1
"5687","jaime une video bernardo kster vdeo censurado sobre ciro gomes ladresse youtubeznibnlae",13683,-1
"5688","sim daria metade valor triplex guaruja unica diferenca direito uso propinas",13684,0
"5689","outros devem ter curtido twitterlucianagenros tatus",13686,1
"5690","depois greve caminhoneiros ciro gomes desceu cacete nele rodaviva pedro parente pede demissao twittervejastatus ",13687,-1
"5691","com esforco decidiu criar partido corrompido igual outros criando ideologia acredita ser melhor brasil",13688,-1
"5692","ciro gomes lula sabe ler escrever fundamentos politicos mesmos ciro bem arrogante lula facebookkakoalmeida posts",13689,-1
"5693","meu candidato e exbanqueiro engenheiro administrador empresas decidiu entrar politica apos escandalos corrupcao fazer brasil melhor todos bandeira liberalismo",13691,1
"5694","o cara comanda maquina psdbista sao paulo decadas e assim atras ciro gomes isso diz sobre alckmim",13692,1
"5695","ciro gomes culpa imprensa exacerbacao moralista sociedade diz vai prender manifestantes eleito imprensavivacirog omesculpaimprensahtml",13694,-1
"5696","de pesquisar cansados queremos provas concretas falar cumprir e facil demais o candidato vai fazer exatamente verdade voce poe mao fogo pergunta figurativa obviamente",13696,1
"5697","ciro gomes refutado forca facebookstoryphpstor yid",13699,-1
"5698","parente acabou fazendo oq ciro gomes queriam petrobras vai testar novo fundo poco parabens caminhoneiros herois nacionais conta vcs enviaram comecou chegar se temer chamava villa pra presidencia petro",13702,1
"5699","o afrouxamento moral pais requer legislar sobre corrupcao nao adianta ou muda sistema corrupto atraves medidas concretas torna refem eliminando obrigando participar dessas praticas",13704,-1
"5700","puta merda primeira vez dei deslike youtube definitivamente ciro gomes deveria ter dado voadora cara mamaefalei",13706,0
"5701","ter opcoes tempos petroleo caro e interessante o etanol biodiesel muita serventia ciclos alta petroleo duram   anos alta dolar acredito valha pena investir neste ramo",13709,1
"5702","ja video sobre ciro gomes censurado tanto youtube quanto facebook fazemos questao divulgar galera repostou video segue youtuberulvpazts eleicoes eleicoes brasil",13712,-1
"5703","o analista politico ibsen costa manso presente roda viva onde entrevistaram ciro gomes nos sabemos cara pau dessa gente limites senhor declarou sp qualquer cidadao facebookandrenunes posts",13714,0
"5704","adicionei video playlist youtuberjlfitdtlsao fim de ciro gomes bernardo kster censurado bolsonaro",13715,-1
"5705","oposicao neonazista venezuela que otimo candidato e ciro gomes",13717,1
"5706","pra votar nessa mula ciro gomes",13718,-2
"5707","ta feio pra vc quer ser cabo eleitoral aguenta merdas q fala diz q vai fazer relaxa so  nao ganha marina silva",13719,-1
"5708","a direita verdadeira e vai votar ciro gomes segundo turno",13721,-1
"5709","quero ver mostra ai opra mim certeza existe documento oficial falar todos falam olha lula preso nao abriu mao motorista hahahahahah",13723,-1
"5710","para terem ideia grau miseria tem economista dita liberal meteu pau amoedo flertando ciro gomes estamos bem",13725,0
"5711","ciro gomes erra dado  falam exagero ele mentiu",13726,0
"5712","falou cortar despesas estado diminuir ministerios cartao corporativo nao mordomia quer tb",13729,-1
"5713","sim fazer igual fez cocaleiro evo morales agora estao comecando passar fome tb assim venezuela pqp q tempo passa estatistas adoram estado enfiando rabo populacao",13730,0
"5714","esquerdistas vao votar ciro gomes porque e unica opcao viavel time votar ciro bolsonaro nesse ponto jogo ta mesma coisa muda cor camisa",13731,-3
"5715","perguntaram opiniao deu quer escolher opositores coisa ditador nao e conta posicionar sobre brasil nao pergunta opiniao e q importa",13733,-1
"5716","voces pararam pra pensar ciro gomes vencer eleicao vai mandar planalto e caetano veloso paula lavigne rs",13735,-1
"5717","falou aumentar imposto nao falou q vai fazer dinheiro ta deve ser sempre garantir boa aposentadoria amigos esquerda",13739,-1
"5718","rapaz passou vergonha roda viva mais analfabeto lula canalha boubos voce merece cuspe cara lixo fascista",13740,-3
"5719","coloca ai donos supermercados ricos pobre compra comida onde vc acha q caras nao colocam preco q querem gondolas vc e inocente",13742,0
"5720","o objetivo todos candidatos esquerda nessa eleicao e garantir segundo turno alckimin ciro gomes ninguem ta dando atencao pra flavio rocha amoedo estao ate apelando pra subir vao continuar irrelevantes",13743,-1
"5721","excelente iniciativa interconexao",13744,1
"5722","relaxa q assim q comecarem debates vcs vao ver explicacao p tdcontinuem bancando entendedoresaia parte dia deficit todos governosdeve ser mentiranebonzoes msm candidatos vcse espalhem bastantefake newsp passar vergonha",13749,-1
"5723","amigo oposicao e oposicao quer escolher oposicao agora hahahahahah",13754,1
"5724","ciro gomes exigiu roda viva demissao pedro parente conseguir prova e homem poderoso brasil",13755,1
"5725","chinagomes douto cangaco",13757,1
"5726","aponta fake news ai sao palavras daqui  mues vai dizer q nunca disse",13759,1
"5727","esse ciro gomes e ridiculo facebookeduardomallp osts",13760,-2
"5728","belo dia parente comunicar decisao demissao realizando desejo ciro gomes meio feriado liquidez menor fdp",13766,1
"5729","adivinha rico vai cobrar hahahahahaha",13770,1
"5730","vou arrumar falas pra vc falou q vi aumentar impostos entao primeira coisa passar   aliquota sobre riquezas nao inclui polticos",13771,0
"5731","ciro gomes culpa imprensa exacerbacao moralista sociedade diz vai prender manifestantes eleito imprensavivacirog omesculpaimprensahtml",13772,-1
"5732","ele e tao burro acesso internet mostrando toda verdade fica inventando coisa vai querer crescer",13773,-1
"5733","o andre apresentou jeito ruim mostrar ze mercado ciro gomes e colocar alvo si dar bazuca cearense mas presenca alguem caricato assim suma importancia sabatina",13774,-2
"5734","mano viajei hauaahua troquei candidato eleitor eleitor sim vai mudar tal normal",13776,0
"5735","gostei video youtubedbqaegnicciro gomes candidato confuso enfrenta liberal",13777,-1
"5736","referia ciro gomes mudou partido  vezes ideais bem contraditorios e coitado",13782,0
"5737","deveriam ate entrevista ciro gomes roda viva perfeito disse mercado dava certa saida parente",13783,1
"5738","bom dia sai vice alvaro vcs levam primeiro turno faz acerto ai  apoia vc",13787,1
"5739","ja e terceira vez menos h pai fala serio sobre ciro gomes sera devo preocupar",13788,0
"5740","cc bom dia lindo twittergpoliticasta tus",13791,2
"5741","tomara os esquerdistas esperanca lula livre vota ciro gomes manuela marina boulosetcfazem greve comparecem isso ai meu voto decidi desde ano passado lnkdindcuqb",13792,-1
"5742","alias votei ciro gomes presidente de la ca radicalizou destemperou ficou insuportavel",13797,-1
"5743","ciro gomes feliz twitterfolhastatus ",13799,1
"5744","q gosta bandido ubcnqcy",13802,-1
"5745","ciro ministro itamar  meses falou merda demitido",13806,-1
"5746","ciro gomes culpa imprensa exacerbacao moralista sociedade diz vai prender manifestantes eleito imprensavivacirog omesculpaimprensahtml",13809,-1
"5747","deus livre ciro gomes vaderetro",13813,0
"5748","o ciro gomes poder pq pediu ao vivo demissao twittermatheusschuchstatus",13816,1
"5749","como bom cao guarda psdb",13818,1
"5750","sim umas reformas ja e desfazer q temer fez relacao leis trabalhistas e inconsequente",13819,-3
"5751","ciro gomes e comunismo roupa nova banho tomado e coronel sarue maduro esquerdista felicidade nacional menor chance tornar presidente desse pais salutar carreira politica candidatasse venezuela",13821,2
"5752","eu nao acho fazendo ato pro lula aparecer ganhar votos e ele precisa votos politico precisa ser vistoe visto e lembrado e nao oportunista fazer pq sabemos e lado menos acho q sei",13823,-1
"5753","amoedo e arremedo bolsonaro vem bancos vez cavernas e casernas quanto ciro aqui vai alerta continuar dizendo maduro venezuela exemplos brasil passa o turno",13824,1
