text	sentiment
aecio dilma segundo turno to chao	neutro
vcs reclamam tanto dilma vao chorar p ter volta qnd aecio ganhar	positivo
vamo aecio vamo filho tira dilma podre planalto	neutro
sera dilma vai ganhar  	positivo
pras ruas junho  agr votam dilma dnv  tsc tsc	neutro
aecio  dilma    to sentindo vitoria aecio  turno   	neutro
deus dilma aecio eleicoesgaucha	neutro
dilma ganhar  comprado  povo burro 	positivo
dilma   aecio   marina   luciana genro   nao to acreditando vejo 	neutro
ficou quase   dilma 	neutro
porraaaaaaaaaaaa marina  pra eduardo campos morrer  toma cu af  dilma vagabunda	neutro
dilma aecio primeiro pesquisas  tchau pessoal mudando eua	positivo
digo odeio pais voto muda  vcs amam apitar cu  votam dilma	positivo
 estao mostrando resultado urnas  aecio quase  reais dilma 	positivo
dilma milhao votos paraiba aecio  mil	positivo
  urnas apuradas dilma aecio 	neutro
gente  rolar muita campanha agora pra dilma  nao pra imaginar brasil sendo governado aecio	positivo
dilma primeiro  nao pra acreditar	positivo
estado sao paulo ta pro aecio pra dilma kkkkkk	neutro
  rs elegeu dilma tambem viu 	neutro
 vc eh dilma ta zoando   	positivo
sera aecio passa dilma segundo turno favor deus ouve preces	negativo
boca urna aponta dilma dianteira  intencoes voto aecio marina     mogloboglobobrasilboca urna aponta dilma dianteira intencoes voto aecio marina   	neutro
aposto povo voto dilma vive custas bolsa familia nao querem perder mamata pra ir trabalhar uu	positivo
oficial tse eleccionesbrasil dilma     marina relegada er lugar con          	neutro
according to globo tv  dilma is leading in the north east  and the opposition in southern states	neutro
 po dilma   prefiro dilma kk	neutro
dilma vai ganhar novo nessa desgraca pais parabens	positivo
dilma   dilma 	neutro
dilma so ta ganhando la pra cima ahauahauahau	positivo
dilma gigante acordou dormiu novo ne	neutro
segundo turno dilma porque nao maluco	positivo
dilma aecio     marina     votos brasil vamos mudar  pt sair	neutro
rousseff set to face brazil run off   brazilian incumbent dilma rousseff won most votes in the countrys president  owlyodgwe	positivo
aecio nao ta ganhando dilma mg	neutro
ooooh povozinho burro  sabe dilma ta fudendo brasil vida todo mundo ainda assim votam nela 	negativo
dilma zoeira	neutro
ficam vaiando dilma sendo vcs votaram nela	neutro
dilma merda  dilma merda aecio	positivo
eita ja to vendo cu dilma trancando	neutro
alguem tiro  pode dilma estar ganhando  voces sao otarios pqp 	neutro
 arrocho apanhou dilma pt mg  nao explicar segundo turno kkkkkkk	negativo
dilma   aecio beto richa partiumarte	neutro
gente vota dilma   defende pt  tomar cu	positivo
entao quer dizer maioria pessoas junho dando cara tapa rua falando governo dilma votaram nela 	positivo
parece q dilma vai ser novamente presidenta kkkkkkk  assistindo eleicoes 	positivo
 van quedar con las ganas cadena la mentira  gana y ganara el pueblo  ganara dilma   dolor del negro asesino	positivo
aeciu ganha parada pra dilma	positivo
eleccionesbrasil escrutado   dilma rousseff   aecio neves   marina silva   votos validos 	neutro
olha fotos dilma nova  pqp mulher sempre demonia  feia pra caralho 	negativo
dilma aecio segundo turno  obrigado votar aecio  dilma jamais ne	neutro
dilma aecio  vou mudar brasil	neutro
  diferenca dilma aecio pouco parece sonho	negativo
porcentagens votos dilma   aecio  marina   pictwitterclxvcwkt	neutro
dilma ta ganhando amazonas heuaheauheuahuehauheuaheuaheuaheuhuhuhguehguaehguaegaehguahguaeghua	neutro
dilma ganhar pai treco aqui casa  todo mundo aqui odeia mulher tudo	positivo
dilma ganhar dnv q vou desistir brasil	positivo
vota dilma maioria classe baixa n protestaram ano passado	positivo
dilma ta votos seguida vem aecio marina silva luciana rainha genro 	neutro
mensalao  petrobras  inflacao  recessao  dilma	neutro
dilma ta ganhando chupaaaaaaaaaaaaaaaaa mundo emabiggestfansjustinbieber mpn beliebers	positivo
 turno dilma aecio nao so centavos  so foto instagram 	neutro
  apurado   aecio dilma  	positivo
dilma lascandohum	neutro
  dilma aecio 	neutro
uhuu      diferem dilma aecio  vamo vamo  pt	neutro
  sinto vcs preferia dilma marina segundo turno	negativo
dilma aecio segundo turno  nao acredito	negativo
dilma aecio  pqp  vou separar dinheiro aqui pra pagar multa euvoteimarina	positivo
 pq nao votaria dilma nunca	neutro
aeciodevirada foradilma uhuuuu         urnas apuradas dilma   aecio  	neutro
  tse  numeros oficiais    urnas apuradas   dilma aecio marina 	neutro
 infelizmente nao ganha  pra estar bem frente nesse  lidera maioria estados  estao dizendo dilma	negativo
 olha aecio neves cara dilma rousseff corre risco simsinuca bico brasileiros vao ficar	neutro
dilma     aecio     acredito  aeciopresidente forapt	neutro
dilma aecio prefiro ver crayon pop bar bar bar idiomas	neutro
gana dilma en segunda vuelta 	negativo
vota dilma dps vai pra rua protestar ai vai tomar cu fazendo favor brigado	neutro
 dilma ta frente aecio poucos marina 	negativo
   urnas apuradas dilma rousseff  pt  aparece aecio neves  psdb  marina silva  psb  	neutro
apuracao presidencia republica  numeros oficiais dilma     aecio     marina     tvbandeirantes eleicoes	neutro
dilma capaz comprar correio cidadaos nao receberem coisas outros politicos mafia pt capaz trapacear tb	positivo
dilma so pode ter dado cu pra satanas	neutro
dilma     aecio     rs pesquisas	neutro
primeira parcial dilma frente apenas   aecio urnas apuradas aecio	positivo
quero ver eleitor dilma falar obra propos concluiu obra   lula  	neutro
   mineiros estao preferindo dilma 	neutro
 agora consigo ver estado aecio lidera dilma marina 	neutro
dilma   dilma	neutro
nao sei pior  dilma aecio cheirador  deus misericordia brasil	negativo
apuracao oficial brasil      apurados dilma     aecio neves    marina     divulgatsejusbroficialindex   pictwitterudglimredb	neutro
nao esperava segundo turno dilma aecio	negativo
   urnas apuradas parciais presidente  dilma     aecio     marina    eleicoes	negativo
segundo turno  brasil dilma	negativo
kkk    resultado parcial acaba sair segundo ibope dilma acima marina massa gordura	negativo
sondeo boca urna indica dilma obtendria  ciento iria  turno con aecio lograria  marina quedaria en   brasil	neutro
rt    tudo pra voces votarem dilma novo   pictwitterzdlkuhmom 	neutro
ainda gente vota dilma bosta vao foder	negativo
preparem pra ouvir globo endeusando aecio demonizando dilma  amor deus  nao acreditem palavra	positivo
aecio inicio semana dado   hoje ta dentro pertissimo dilma 	neutro
apuracao presidente  parcial nacional urnas apuradas dilma    aecio    marina   	negativo
pra rua  pra fazer pra votar dilma novo  vergonha    eleicoes	positivo
  bater marina  fortalece dilma ganha turno teoria furada sonhatico	positivo
dilma nao pode ganhar vdd	negativo
dilma ganhando ai caralho 	neutro
faltam muitos votos nordeste entrar entao  distancia dilma aecio vai aumentar	positivo
jeito vai ser dilma aecio	neutro
 ta dilma aecio 	neutro
rousseff set to face brazil run off brazilian incumbent dilma rousseff won most votes in the countrys presid  bbcinzkmne	positivo
cara brasileiro mt burro  q adiantou maneifestacoes ano passado dilma vai pro segundo turno     puta merda	negativo
bentozy rousseff set to face brazil run off brazilian incumbent dilma rousseff won most votes in the c  bbcinzkjogn news	positivo
nao assusta dilma ganhar novo  pois trouxas dependentes bolsa diabo sabem q perder arrumar emprego	positivo
aecio quase igual dilma 	neutro
apuracao hein   rapaiz  dilma vai fechar cu segundo turno	negativo
dilma ganhar desisto brasil	positivo
dilma   aecio    votacoes nordeste estao atrasadas	neutro
aecio quer privatizar criou fies governo dilma  vc estuda faculdade particular msm	positivo
dilma lider norte nordeste aecio frente sul sudeste	neutro
brasil boca urna      dilma   aecio   marina   luciana genro   pastor everaldo   outros     margen error  	negativo
quiser acompanhar eleicao segue link enquanto aecio proximo dilma   	positivo
cara gente votou dilma ver queda pib        amor deus	positivo
dilma    aecio   	positivo
vcs votando dilma   nao reclamem droga brasil ta	neutro
 dilma     aecio    	neutro
dilma ta ganhando aecio estados  ta ganhando estados marina ta ganhando estado	positivo
con   las urnas apuradas  dilma registra    aecio    y marina    interesante dilma gana en mg  cuna aecio eleccionesbr	positivo
votacaobr  dilma rousseff    aecio neves    marina silva    apurados   eleicoes  tseh 	neutro
rn     secoes apuradas  dilma      aecio     marina    	negativo
povo vota dilma vai la aponta escandalos aecio  pois sim dilma extremamente correta durante mandato  otima dialetica	negativo
pesquisas ibope furadaaa resultado urnas dilma aecio  adeussss petralhadaaaaaaaaaa	negativo
 turno sera aecio x dilma  eleicoes	neutro
aecio   dilma  	positivo
apuracao parcial presidente  cerca votos apurados dilma   aecio   marina 	negativo
dilma  vai ganhar   vai	positivo
imaginem turno  doleiro  petrobras   correios dilma vai ter rebolar exijo debate cola  	positivo
con   casillas computadas dilma rousseff    aecio neves    marina silva   sorprende crecimiento aecio neves	neutro
pres nacional   apurados dilma   aecio    marina   	neutro
so digo coisa dilma aecio ok  anos pt  merda 	positivo
dilma ganhando ja voces protestaram pra 	neutro
dilma ovo	neutro
   zusammen kommt damit auf    aber wahlanalysten glauben  dass marinas stimmen eher an dilma gehen lets see	positivo
urnas apuradas  dilma    aecio    marina   ver falta entrar  ta bem diferente boca urna	negativo
dilma rousseff gana las elecciones pero tendra ir una segunda vuelta  	positivo
 entao vamo reeleger dilma logo	neutro
kkkkkkkkkkkkkkk  tudo culpa amada dilma    pictwitterpitggqhpyr	neutro
folha sao paulo brasil boca urna dilma   y neves  marina cae hasta el  hay vuelta    boca urnas 	neutro
dilma rousseff y aecio neves disputaran la segunda vuelta las presidenciales brasil  divulgatsejusbroficialindex  	negativo
dilma   aecio       falta pouco	negativo
dilma hoje dilma amanha dilma sempre 	neutro
 jose ivo ganha sei fico triste feliz  pq dilma aecio marina mesma coisa	positivo
 continuo dilma  aecio   kkkkk  morrendo dia nao dou  voto pra 	neutro
nordeste urnas apuradas abrir resto dilma dispara rs eleicoes	neutro
outra veja pessoas mg dizem sobre aecio voce acha dilma tava ganhando mg 	neutro
tudo menos puta dilma	neutro
aqui sul dilma aecio eita	neutro
 miga ta brasil  so diferenca pra dilma	neutro
vou votar aecio agora pq pra mim qualquer pessoa vai ser melhor presidente dilma  	positivo
so peco coisa dilma nao	neutro
dilma aecio maos vao pro inferno  	negativo
caralho aecio dilma mds mds forninho	negativo
omg     chances aecio vencer dilma  turno sao enormes  dilma   aecio    euvoteimarina	negativo
dilma vence buenos aires votos  	positivo
apuracao online dilma    aecio  	neutro
dilma vai ganhar  pq troxas favela tudo besta fica votando nessa anta	positivo
dilma aecio segundo turno treta ano vai aecio	negativo
dilma vai ganhar disse	positivo
sondeig dona la victoria dilma roussef en la primera volta les eleccions al brasil	positivo
 so   diferente adeus dilma segundo turno	negativo
brazil trying to figure out roadmap dilma rousseff to face aecio neves in brazil runoff exit poll  fmyrpgiq via 	neutro
  brasileiros escolheram candidato nao escolheram dilma  significa 	neutro
dilma aecio volta presidenciais brasileiras    observadorptdireto acompanhe minuto minuto eleicoes brasileiras 	positivo
dilma dnovo gigante agora alzheimer	neutro
vota dilma ser burro ne	negativo
certeza pessoas votaram dilma idosos pais familiadonos comercio jovens nao	positivo
apuracao oficial dilma      aecio      marina    	neutro
parcial presidente apurados      dilma      aecio neves    pictwittertoaooqwyjg	negativo
exterior     urnas  aecio    marina    dilma    luciana   	neutro
   viendo resultados elecciones brasil dilma adelante	neutro
dilma aecio entendendo nadinha	neutro
ihuuuuu   urnas apuradas dilma   aecio   vai aecio muda brasil torcida dayane andre	neutro
   dilma ganhar vou pra pais ciencia fronteiras consegui entrei faculdade fies	positivo
 mamae dilma vai ganha vish kk	positivo
   boca urna dilma aecio aparece marina     diz ibope  oestarxrdir  inacreditavel	negativo
aecio dilma  acordaaaa brasil  aecio porra	neutro
dilma ganha novo iinterno poq mds fude	positivo
boletim urna   presidencia   manaus fotografei  secoes mesma zona  total  dilma   votos  marina  	neutro
dilma    marina    aecio    cpm    ben    onze    nx    blink    alemanha    brasil    error    xbox    play  	neutro
aecio q ganhar  ninguem merece dilma novo   pqp	positivo
   agora santa catarina aecio      dilma    quanto menos bolsa familia  menos voto pra dilmaaa kkkkkj	negativo
breaking news brazils presidential election heading to runoff between president dilma rousseff and challenger   htlyodgto	neutro
escutem aqui  parem falar dilma   porque paga bolsa familia vcs	neutro
povo fala quer mudanca ta la  dilma poucos  	negativo
dilma  cuando faltan  millones votos todavia  marina tercera lejos	negativo
pro aecio estar perto dilma duvido apuraram urnas nordeste ainda	neutro
 bem feito dilma	neutro
serio vai dar dilma aecio 	negativo
disse ia ser aecio dilma segundo turno ha  putos recebam	negativo
dilma   aecio   iiiiiiiiihhh	neutro
apuracao votos presidente dilma  pt       aecio  psdb        eleicoes	neutro
secoes apuradas pais  dilma aecio      marina       gglobopoliticaeleic oescobertura votacao apuracaoglb feed postccdd 	neutro
real  nao quero dilma ganhe	positivo
engracado voces ne   preferem dilma   manifestacoes pedindo saida voces nao pingo vergonha cara	positivo
dilma so ta ganhando causa voto obrigatorio  vamos aecio  agora ne  jeito	positivo
agora quero ver aercio sambar cara dilma segundo turno	negativo
 lembrem falar pernambuco nao engolindo dilma  perdeu milhoes votos aqui marina lidera pernambuco	neutro
 pior dilma	negativo
vamos entao aecio  nao merece voto  antes dilma 	neutro
dei unf q apoiam dilma	neutro
tipo torcendo desbancar dilma 	positivo
dilma dando ate bolsa puta logico trouxas vao votar nela	neutro
  dilma   aecio   marina   n sorte 	negativo
menos aqui espirito santo dilma ferrou nao ficou primeiro	negativo
secoes apuradas pais  dilma aecio      marina      gglobopoliticaeleic oespecobertura votacao apuracaoglb feed postcafff 	neutro
 dilma    aecio   cu	neutro
dilma pt    aecio neves psdb   	neutro
   dilma frente aecio minas     mineiros querem cara vergonha this	neutro
porra bicho  seis vao fazer votar dilma segundo turno  puta q pariu nao acdredito	negativo
rio grande dilma aecio marina urnas apuradas	positivo
dilma dnv foodaaa   	neutro
dilma governando anos  prevejo apocalipse portanto fugirei colinas	neutro
 votei nela  jurava ia dar dilma segundo turno	negativo
dilma rousseff vai tomar cu	neutro
dilma   aecio   teamdilma	neutro
